DQHH,TJSD,DPZS,LJZS,ZTJL,DPNJ
552.0,37.29222222222224,0.9733333333333317,3.7422222222222215,21887.27555555556,4021.817777777778
552.0,37.40222222222224,0.9722222222222207,3.7422222222222215,21891.956666666672,4020.83
552.0,37.365555555555574,0.9733333333333317,3.7411111111111106,21900.03444444445,4029.9588888888893
552.0,37.51222222222224,0.9733333333333317,3.734444444444444,21911.828888888896,4050.6444444444446
552.0,37.54888888888891,0.9744444444444428,3.7433333333333323,21925.651111111118,4066.751111111111
552.0,37.806666666666686,0.9744444444444428,3.7633333333333323,21935.708888888897,4071.726666666667
552.0,37.806666666666686,0.9744444444444428,3.799999999999999,21948.26111111112,4091.568888888889
552.0,37.99000000000002,0.9744444444444428,3.8333333333333317,21961.447777777787,4100.114444444445
552.0,37.99000000000002,0.9733333333333317,3.864444444444443,21970.307777777787,4118.125555555557
552.0,38.2466666666667,0.9722222222222204,3.898888888888887,21974.45111111112,4138.488888888891
552.0,38.357777777777805,0.9699999999999983,3.9344444444444426,21974.12111111112,4169.895555555558
552.0,38.65222222222226,0.9699999999999983,3.977777777777776,21965.676666666677,4189.541111111113
552.0,38.80000000000003,0.9699999999999983,4.0155555555555535,21951.52333333334,4198.748888888891
552.0,39.05777777777781,0.9688888888888871,4.039999999999997,21931.22444444445,4190.188888888891
552.0,39.168888888888915,0.9699999999999983,4.05222222222222,21912.673333333343,4167.953333333335
552.0,39.27888888888892,0.9722222222222204,4.049999999999997,21898.704444444455,4140.074444444446
552.0,39.27888888888892,0.9744444444444427,4.051111111111108,21887.215555555562,4128.361111111113
552.0,39.39000000000003,0.976666666666665,4.051111111111108,21876.681111111116,4117.266666666669
552.0,39.427777777777806,0.9799999999999984,4.046666666666663,21871.805555555562,4103.53666666667
552.0,39.39000000000003,0.9822222222222207,4.053333333333331,21872.01333333334,4097.07777777778
552.0,39.39000000000002,0.9799999999999984,4.046666666666663,21874.933333333338,4108.636666666669
552.0,39.50000000000003,0.9799999999999984,4.049999999999997,21876.852222222227,4120.114444444446
552.0,39.46333333333336,0.9788888888888874,4.049999999999997,21883.14555555556,4145.225555555557
552.0,39.315555555555584,0.9777777777777763,4.045555555555553,21897.90888888889,4193.634444444446
552.0,39.35222222222225,0.974444444444443,4.0477777777777755,21912.171111111114,4245.141111111112
552.0,39.38888888888892,0.9711111111111096,4.051111111111108,21926.080000000005,4282.657777777779
552.0,39.38888888888892,0.9688888888888871,4.0588888888888865,21938.19111111112,4319.314444444446
552.0,39.35111111111114,0.966666666666665,4.063333333333331,21943.140000000007,4357.726666666668
552.0,39.60888888888891,0.9644444444444429,4.055555555555554,21942.700000000008,4377.978888888891
552.0,39.71888888888892,0.9655555555555542,4.057777777777775,21936.858888888895,4375.991111111112
552.0,39.866666666666696,0.9677777777777763,4.054444444444441,21925.982222222232,4370.225555555557
552.0,40.19777777777781,0.9699999999999984,4.054444444444441,21917.623333333344,4364.8311111111125
552.0,40.60333333333336,0.9711111111111096,4.052222222222219,21907.222222222234,4345.844444444446
552.0,40.787777777777805,0.9722222222222207,4.048888888888886,21897.212222222235,4336.234444444446
552.0,40.97222222222226,0.9744444444444428,4.041111111111108,21891.553333333344,4344.385555555557
552.0,41.11888888888892,0.9777777777777763,4.041111111111108,21887.6788888889,4344.517777777779
552.0,41.23000000000003,0.9777777777777763,4.041111111111108,21879.356666666674,4352.107777777779
552.0,41.19333333333336,0.9766666666666652,4.0366666666666635,21867.256666666675,4365.503333333334
552.0,41.19333333333336,0.975555555555554,4.0399999999999965,21855.695555555565,4377.415555555556
552.0,41.08222222222225,0.9711111111111094,4.0399999999999965,21848.424444444456,4381.352222222223
552.0,40.897777777777804,0.9677777777777758,4.045555555555553,21836.716666666674,4393.8711111111115
552.0,40.71333333333337,0.9655555555555537,4.049999999999997,21823.334444444452,4413.923333333334
552.0,40.52888888888893,0.9644444444444427,4.051111111111108,21815.183333333338,4427.863333333334
552.0,40.34444444444448,0.9622222222222203,4.053333333333331,21809.426666666674,4423.7477777777785
552.0,40.05000000000004,0.958888888888887,4.053333333333331,21808.791111111117,4417.112222222223
552.0,39.93888888888892,0.9577777777777757,4.05222222222222,21812.604444444452,4407.995555555557
552.0,39.75555555555559,0.9577777777777755,4.05222222222222,21820.03555555556,4418.135555555557
552.0,39.645555555555596,0.9588888888888868,4.044444444444442,21830.1788888889,4438.586666666669
552.0,39.645555555555596,0.9611111111111091,4.048888888888887,21837.547777777785,4465.095555555558
552.0,39.79333333333337,0.9622222222222203,4.038888888888887,21843.071111111123,4487.663333333335
552.0,39.79333333333337,0.9633333333333316,4.0411111111111095,21854.522222222233,4499.644444444446
552.0,39.97777777777781,0.9644444444444429,4.0411111111111095,21867.904444444455,4525.54777777778
552.0,40.272222222222254,0.966666666666665,4.036666666666665,21880.29777777779,4563.202222222225
552.0,40.49333333333337,0.9699999999999984,4.034444444444443,21891.87222222223,4597.5733333333355
552.0,40.604444444444475,0.9722222222222207,4.035555555555553,21904.374444444456,4614.963333333335
552.0,40.714444444444474,0.9711111111111094,4.041111111111109,21921.11777777779,4633.00888888889
552.0,40.714444444444474,0.968888888888887,4.044444444444442,21937.396666666675,4656.087777777779
552.0,40.56777777777781,0.9666666666666646,4.037777777777775,21951.28000000001,4687.941111111112
552.0,40.38333333333337,0.9666666666666646,4.044444444444442,21961.75333333334,4714.546666666668
552.0,40.3466666666667,0.9644444444444422,4.042222222222219,21961.87555555556,4742.385555555557
552.0,40.31000000000003,0.9622222222222199,4.042222222222219,21955.37333333334,4753.065555555558
552.0,40.20000000000003,0.9599999999999977,4.044444444444441,21944.715555555562,4769.308888888891
552.0,40.31000000000003,0.9544444444444421,4.0399999999999965,21930.23222222223,4788.146666666668
552.0,40.42000000000004,0.9511111111111086,4.048888888888886,21913.56222222223,4815.7944444444465
552.0,40.53000000000003,0.9511111111111086,4.046666666666664,21885.965555555562,4831.021111111113
552.0,40.82444444444448,0.9511111111111086,4.049999999999998,21851.40333333334,4846.54888888889
552.0,41.155555555555594,0.9511111111111086,4.046666666666664,21810.987777777787,4856.371111111113
552.0,41.41333333333337,0.9522222222222199,4.044444444444442,21765.817777777786,4862.25888888889
552.0,41.707777777777814,0.9533333333333311,4.046666666666664,21718.41111111112,4877.636666666669
552.0,42.00222222222226,0.9555555555555535,4.051111111111108,21667.31444444445,4891.524444444446
552.0,42.26000000000003,0.9566666666666647,4.055555555555554,21614.45777777779,4884.616666666669
552.0,42.40777777777782,0.9599999999999981,4.0588888888888865,21566.710000000006,4875.204444444446
552.0,42.59222222222226,0.9644444444444427,4.045555555555553,21522.15111111112,4867.606666666669
552.0,42.703333333333376,0.9688888888888871,4.047777777777775,21483.2388888889,4852.456666666669
552.0,42.66666666666671,0.9711111111111096,4.045555555555552,21441.62555555557,4841.745555555558
552.0,42.63000000000003,0.9733333333333319,4.0511111111111076,21397.005555555566,4819.022222222225
552.0,42.6666666666667,0.9722222222222209,4.046666666666663,21352.28777777779,4802.116666666669
552.0,42.74000000000003,0.9722222222222207,4.049999999999996,21310.332222222234,4790.873333333335
552.0,42.85000000000003,0.9722222222222207,4.0399999999999965,21274.792222222233,4780.677777777779
552.0,42.96111111111114,0.9711111111111096,4.042222222222219,21253.404444444455,4781.333333333335
552.0,43.071111111111136,0.9711111111111096,4.04333333333333,21238.86000000001,4789.982222222224
552.0,43.182222222222244,0.9677777777777761,4.041111111111109,21226.01555555557,4800.517777777779
552.0,43.072222222222244,0.965555555555554,4.039999999999997,21214.271111111128,4820.68888888889
552.0,42.814444444444476,0.965555555555554,4.039999999999997,21201.353333333347,4832.423333333335
552.0,42.48333333333336,0.9644444444444427,4.044444444444442,21190.96444444446,4856.908888888891
552.0,42.18888888888892,0.9655555555555537,4.048888888888886,21180.698888888906,4883.1133333333355
552.0,41.60000000000004,0.9688888888888871,4.036666666666664,21172.168888888908,4905.5188888888915
552.0,41.232222222222255,0.9699999999999983,4.042222222222219,21163.527777777796,4915.410000000003
552.0,40.936666666666696,0.9733333333333315,4.0399999999999965,21142.127777777798,4922.5266666666685
552.0,40.64222222222226,0.9744444444444427,4.0399999999999965,21114.593333333352,4918.685555555558
552.0,40.31000000000003,0.9788888888888871,4.045555555555552,21084.60222222224,4916.261111111114
552.0,40.34555555555559,0.9788888888888871,4.042222222222218,21057.348888888904,4904.2655555555575
552.0,40.49222222222225,0.9788888888888871,4.051111111111108,21034.127777777794,4892.438888888891
552.0,40.75000000000003,0.9788888888888871,4.044444444444442,21007.15555555557,4875.680000000002
552.0,41.08111111111114,0.9777777777777761,4.049999999999998,20977.665555555574,4862.731111111113
552.0,41.67000000000002,0.9744444444444427,4.056666666666664,20948.26000000002,4848.095555555557
552.0,42.07444444444447,0.9722222222222202,4.056666666666664,20914.13888888891,4849.091111111113
552.0,42.480000000000025,0.968888888888887,4.056666666666664,20882.387777777796,4854.817777777779
552.0,42.958888888888914,0.9666666666666646,4.061111111111109,20858.59333333335,4870.881111111113
552.0,43.401111111111135,0.9622222222222203,4.064444444444443,20850.12333333335,4876.642222222224
552.0,43.58555555555558,0.9633333333333314,4.068888888888887,20851.94333333335,4881.836666666668
552.0,43.69666666666669,0.961111111111109,4.057777777777776,20865.35000000002,4894.203333333335
552.0,43.733333333333356,0.9622222222222203,4.059999999999998,20882.936666666687,4914.551111111113
552.0,43.54888888888891,0.9633333333333316,4.057777777777775,20899.59444444446,4936.766666666667
552.0,43.40222222222225,0.9644444444444429,4.057777777777775,20903.21333333335,4950.371111111112
552.0,43.29222222222225,0.9655555555555542,4.056666666666664,20895.672222222238,4971.616666666668
552.0,43.2177777777778,0.9677777777777763,4.056666666666664,20877.768888888902,4985.354444444445
552.0,43.14444444444447,0.966666666666665,4.0477777777777755,20855.03666666668,5002.881111111113
552.0,43.18111111111113,0.9622222222222206,4.049999999999998,20827.807777777794,5029.214444444446
552.0,43.18111111111113,0.9544444444444429,4.049999999999998,20799.967777777794,5060.5555555555575
552.0,43.25444444444447,0.9511111111111096,4.0477777777777755,20778.50777777779,5092.061111111112
552.0,43.401111111111135,0.9544444444444429,4.0477777777777755,20765.736666666682,5141.760000000001
552.0,43.54888888888891,0.9555555555555539,4.044444444444442,20750.985555555573,5160.894444444446
552.0,43.47444444444446,0.9533333333333316,4.0477777777777755,20734.926666666684,5205.993333333336
552.0,43.47444444444446,0.958888888888887,4.051111111111108,20716.717777777798,5218.414444444446
552.0,43.3277777777778,0.9655555555555537,4.051111111111108,20700.194444444463,5226.1822222222245
552.0,43.07000000000002,0.9699999999999983,4.051111111111108,20676.8277777778,5231.494444444446
552.0,42.70111111111113,0.9799999999999982,4.053333333333331,20643.622222222242,5230.590000000002
552.0,42.59111111111113,0.9944444444444428,4.06222222222222,20602.497777777797,5222.046666666669
552.0,42.37000000000002,1.0033333333333316,4.07222222222222,20555.445555555576,5204.934444444447
552.0,42.11222222222224,1.0099999999999985,4.086666666666665,20504.62888888891,5159.514444444448
552.0,42.00222222222224,1.0144444444444427,4.137777777777776,20458.50555555558,5149.352222222225
552.0,42.07666666666668,1.0199999999999985,4.179999999999999,20414.36111111114,5115.836666666669
552.0,41.81888888888891,1.0211111111111095,4.228888888888887,20374.751111111134,5097.90777777778
552.0,41.7077777777778,1.0188888888888872,4.274444444444444,20336.43666666669,5083.244444444446
552.0,41.633333333333354,1.0244444444444425,4.329999999999999,20300.065555555582,5060.562222222225
552.0,41.70777777777781,1.0288888888888872,4.3744444444444435,20275.86666666669,5051.862222222224
552.0,41.744444444444476,1.0266666666666648,4.418888888888888,20262.5577777778,5055.751111111113
552.0,42.03888888888892,1.0322222222222206,4.462222222222221,20255.762222222245,5049.163333333335
552.0,42.1866666666667,1.0333333333333317,4.505555555555555,20195.560000000023,5042.157777777779
552.0,42.33333333333337,1.036666666666665,4.50111111111111,20149.791111111135,5014.362222222223
552.0,42.48000000000004,1.0422222222222208,4.503333333333333,20133.63444444447,4994.088888888889
552.0,42.737777777777815,1.0433333333333321,4.499999999999999,20132.558888888914,4984.4655555555555
552.0,42.84888888888892,1.0433333333333321,4.509999999999999,20138.90222222225,4981.276666666668
552.0,42.92333333333337,1.0444444444444432,4.5122222222222215,20144.658888888913,4981.572222222222
552.0,42.88666666666669,1.0444444444444432,4.514444444444444,20139.600000000024,4961.546666666667
552.0,42.88666666666669,1.0466666666666653,4.5122222222222215,20113.37222222225,4933.450000000001
552.0,42.62888888888891,1.045555555555554,4.5122222222222215,20064.988888888918,4911.461111111112
552.0,42.59222222222224,1.043333333333332,4.507777777777777,20067.54333333336,4888.293333333334
552.0,42.48222222222224,1.045555555555554,4.513333333333332,20060.491111111136,4870.7011111111115
552.0,42.372222222222234,1.045555555555554,4.516666666666666,20037.014444444467,4838.44888888889
552.0,42.29888888888891,1.045555555555554,4.517777777777777,20016.311111111136,4791.503333333334
552.0,42.40888888888891,1.0477777777777761,4.525555555555555,19996.622222222246,4741.552222222223
552.0,42.55555555555557,1.0499999999999983,4.5233333333333325,19973.413333333356,4678.782222222223
552.0,42.73888888888891,1.0522222222222206,4.526666666666666,19945.585555555575,4632.291111111112
552.0,42.848888888888915,1.053333333333332,4.521111111111111,19919.884444444462,4578.495555555556
552.0,42.9966666666667,1.0544444444444432,4.527777777777777,19899.08333333335,4530.298888888889
552.0,43.14333333333336,1.0566666666666653,4.527777777777777,19879.98111111113,4494.566666666667
552.0,43.29000000000003,1.0566666666666653,4.533333333333333,19859.97444444446,4464.286666666667
552.0,43.436666666666696,1.0566666666666653,4.533333333333333,19843.85444444446,4453.071111111112
552.0,43.583333333333364,1.055555555555554,4.535555555555555,19824.521111111128,4442.670000000001
552.0,43.62000000000003,1.0566666666666653,4.527777777777777,19808.45000000002,4439.305555555557
552.0,43.6566666666667,1.0544444444444432,4.528888888888889,19801.948888888906,4451.46
552.0,43.6566666666667,1.0511111111111096,4.5233333333333325,19799.675555555572,4445.025555555556
552.0,43.510000000000026,1.0511111111111096,4.5299999999999985,19802.45000000002,4440.85
552.0,43.436666666666696,1.0522222222222206,4.539999999999999,19808.12000000002,4443.716666666667
552.0,43.436666666666696,1.0522222222222206,4.537777777777777,19813.8277777778,4445.625555555556
552.0,43.40000000000002,1.0488888888888874,4.535555555555554,19820.366666666687,4447.406666666667
552.0,43.32666666666668,1.046666666666665,4.53222222222222,19823.30000000002,4432.763333333332
552.0,43.36444444444446,1.0488888888888874,4.536666666666665,19816.956666666687,4426.677777777777
552.0,43.402222222222235,1.0511111111111096,4.537777777777777,19800.14000000002,4423.641111111111
552.0,43.292222222222236,1.0522222222222206,4.543333333333332,19776.246666666688,4418.292222222221
552.0,43.292222222222236,1.0522222222222208,4.5444444444444425,19756.28888888891,4428.87111111111
552.0,43.438888888888904,1.0511111111111096,4.528888888888888,19744.12888888891,4452.616666666665
552.0,43.51222222222224,1.0522222222222206,4.504444444444443,19738.813333333354,4467.397777777776
552.0,43.43888888888891,1.0499999999999985,4.491111111111111,19738.960000000017,4478.655555555554
552.0,43.217777777777805,1.0511111111111096,4.473333333333333,19736.28333333335,4483.967777777776
552.0,43.07000000000003,1.0522222222222206,4.458888888888889,19726.70111111113,4485.493333333332
552.0,42.77555555555559,1.053333333333332,4.444444444444445,19715.65333333335,4482.659999999999
552.0,42.48000000000004,1.053333333333332,4.421111111111111,19706.57333333335,4483.392222222221
552.0,42.33222222222226,1.0511111111111093,4.405555555555555,19695.464444444464,4486.936666666665
552.0,42.18555555555559,1.0511111111111096,4.390000000000001,19678.696666666685,4481.42333333333
552.0,42.03888888888892,1.0522222222222208,4.390000000000001,19649.57333333335,4463.4522222222195
552.0,42.03888888888892,1.0511111111111098,4.385555555555556,19611.833333333354,4449.653333333332
552.0,41.96555555555558,1.0522222222222208,4.385555555555556,19576.04888888891,4430.769999999999
552.0,42.11333333333336,1.0522222222222208,4.384444444444445,19546.473333333353,4399.244444444444
552.0,42.26000000000002,1.0555555555555545,4.387777777777779,19521.481111111134,4367.00111111111
552.0,42.29555555555558,1.0577777777777766,4.380000000000001,19505.165555555577,4341.163333333332
552.0,42.1477777777778,1.0544444444444432,4.383333333333335,19496.634444444466,4308.437777777776
552.0,42.1477777777778,1.053333333333332,4.370000000000001,19497.75888888891,4281.8244444444435
552.0,41.925555555555576,1.0544444444444432,4.357777777777779,19505.177777777797,4253.723333333332
552.0,41.74222222222224,1.0577777777777764,4.345555555555556,19518.706666666687,4235.049999999999
552.0,41.557777777777794,1.0566666666666653,4.343333333333334,19537.796666666683,4213.858888888888
552.0,41.63111111111113,1.0555555555555542,4.325555555555557,19554.173333333354,4184.265555555555
552.0,41.66777777777779,1.0555555555555542,4.301111111111111,19567.225555555575,4172.847777777777
552.0,41.70555555555557,1.0555555555555542,4.268888888888888,19583.846666666686,4180.759999999998
552.0,41.70666666666668,1.053333333333332,4.247777777777777,19602.447777777797,4183.151111111109
552.0,41.85444444444446,1.0533333333333321,4.225555555555555,19619.13000000002,4179.394444444441
552.0,41.85444444444446,1.0555555555555545,4.21111111111111,19631.19222222224,4160.414444444442
552.0,42.002222222222244,1.0588888888888879,4.198888888888888,19640.59000000002,4155.541111111108
552.0,42.185555555555574,1.0566666666666658,4.183333333333333,19647.078888888907,4146.7133333333295
552.0,42.29666666666669,1.0566666666666658,4.157777777777778,19655.010000000017,4135.44333333333
552.0,42.29666666666669,1.0577777777777768,4.152222222222221,19663.40555555557,4133.682222222219
552.0,42.26000000000002,1.0588888888888879,4.152222222222221,19677.900000000012,4129.4811111111085
552.0,42.11333333333336,1.0577777777777768,4.156666666666666,19693.115555555574,4113.052222222219
552.0,42.002222222222244,1.0566666666666658,4.154444444444445,19703.613333333353,4091.738888888887
552.0,42.11333333333336,1.057777777777777,4.16,19709.284444444464,4070.3477777777753
552.0,42.15000000000003,1.0599999999999992,4.155555555555556,19713.37888888891,4060.0866666666643
552.0,42.15000000000003,1.0566666666666658,4.161111111111111,19718.988888888907,4040.756666666664
552.0,42.15000000000003,1.0555555555555547,4.164444444444444,19722.35000000002,4017.217777777775
552.0,42.296666666666695,1.0555555555555547,4.159999999999999,19722.496666666688,3990.9222222222193
552.0,42.260000000000026,1.0566666666666658,4.159999999999999,19721.605555555576,3967.421111111108
552.0,42.33333333333336,1.0555555555555547,4.165555555555555,19717.48666666669,3951.884444444441
552.0,42.480000000000025,1.0544444444444436,4.17111111111111,19706.40222222225,3950.205555555552
552.0,42.55333333333336,1.0533333333333326,4.173333333333332,19696.02666666669,3952.3433333333296
552.0,42.44222222222225,1.0555555555555547,4.163333333333331,19690.57555555558,3960.7833333333297
552.0,42.480000000000025,1.0544444444444436,4.169999999999998,19687.752222222247,3960.5699999999956
552.0,42.5177777777778,1.0544444444444436,4.166666666666665,19686.99444444447,3967.8288888888846
552.0,42.44444444444447,1.0544444444444436,4.163333333333331,19692.06666666669,3973.6233333333294
552.0,42.260000000000026,1.0555555555555547,4.1644444444444435,19692.11666666669,3985.6322222222184
552.0,42.33333333333336,1.0533333333333326,4.166666666666666,19685.34555555558,4001.028888888885
552.0,42.296666666666695,1.0533333333333326,4.154444444444444,19677.31666666669,4017.755555555552
552.0,42.11222222222225,1.0533333333333326,4.1499999999999995,19676.26555555558,4025.208888888885
552.0,42.03888888888892,1.056666666666666,4.145555555555554,19680.041111111135,4038.206666666663
552.0,42.04000000000003,1.055555555555555,4.135555555555554,19681.99666666669,4054.8633333333296
552.0,41.96555555555558,1.055555555555555,4.126666666666664,19680.713333333362,4070.676666666663
552.0,41.85444444444447,1.055555555555555,4.117777777777776,19677.57222222225,4083.6466666666624
552.0,41.89111111111114,1.057777777777777,4.117777777777776,19675.71444444447,4098.273333333329
552.0,42.002222222222244,1.056666666666666,4.118888888888886,19682.96111111114,4118.80444444444
552.0,41.928888888888906,1.0555555555555547,4.106666666666665,19694.986666666697,4145.2277777777745
552.0,41.892222222222244,1.0555555555555547,4.109999999999998,19705.85111111114,4165.756666666663
552.0,42.00333333333336,1.0566666666666658,4.107777777777775,19711.1666666667,4181.009999999997
552.0,42.151111111111135,1.0555555555555547,4.104444444444442,19712.41333333337,4193.229999999997
552.0,42.261111111111134,1.0533333333333323,4.107777777777775,19707.14555555559,4181.225555555552
552.0,42.40888888888891,1.0511111111111102,4.105555555555553,19696.818888888924,4187.5355555555525
552.0,42.48222222222225,1.0511111111111102,4.1166666666666645,19681.248888888924,4207.078888888886
552.0,42.51888888888892,1.0511111111111102,4.117777777777776,19660.521111111146,4228.451111111108
552.0,42.59222222222225,1.0511111111111102,4.1166666666666645,19637.678888888924,4247.519999999997
552.0,42.5177777777778,1.0511111111111104,4.115555555555553,19617.25777777781,4251.985555555551
552.0,42.444444444444464,1.0499999999999992,4.115555555555553,19606.29555555559,4255.546666666663
552.0,42.33333333333335,1.0511111111111102,4.1166666666666645,19594.233333333366,4252.469999999997
552.0,42.258888888888904,1.0511111111111102,4.12222222222222,19569.92555555559,4231.952222222219
552.0,42.11111111111112,1.0522222222222213,4.126666666666664,19542.000000000033,4228.978888888884
552.0,42.14777777777779,1.0544444444444434,4.1277777777777755,19519.927777777808,4220.389999999996
552.0,42.07444444444445,1.0555555555555545,4.114444444444441,19506.924444444474,4188.1733333333295
552.0,41.96333333333334,1.0533333333333323,4.1122222222222184,19499.897777777805,4157.841111111108
552.0,41.7788888888889,1.0544444444444434,4.1122222222222184,19495.63333333336,4117.074444444441
552.0,41.7788888888889,1.0555555555555547,4.111111111111108,19486.90666666669,4083.739999999997
552.0,41.7788888888889,1.0588888888888883,4.106666666666664,19474.89333333336,4043.727777777775
552.0,41.81666666666668,1.056666666666666,4.111111111111108,19464.957777777803,4003.165555555553
552.0,41.854444444444454,1.055555555555555,4.099999999999997,19466.986666666693,3983.3811111111086
552.0,41.92888888888889,1.057777777777777,4.095555555555553,19478.573333333363,3965.1211111111093
552.0,41.81888888888889,1.0599999999999994,4.087777777777775,19484.55000000003,3936.677777777775
552.0,41.96666666666667,1.0599999999999994,4.0766666666666636,19477.583333333358,3913.468888888887
552.0,42.15111111111111,1.0611111111111104,4.0688888888888854,19466.987777777806,3896.1555555555533
552.0,42.26222222222222,1.0599999999999994,4.065555555555552,19460.656666666695,3884.311111111109
552.0,42.3,1.0611111111111104,4.063333333333329,19461.43888888892,3874.043333333331
552.0,42.26222222222222,1.0599999999999994,4.057777777777774,19456.59888888892,3873.1033333333307
